name,ra,dec,nuclear,any_posterior,best_cat,best_cat_release,extra_cat_cols,high_host_confidence,host_2_total_posterior,host_absmag_mean,host_any_non_ratio,host_name,host_objID,host_offset_mean,host_prob_ratio,host_redshift_mean,host_total_posterior,idx,missedcat_posterior,none_posterior,query_time,smallcone_posterior,2MASS,Bmag,Dist,GWGC,HyperLEDA,M*,PAHyp,PGC,SDSS-DR16Q,Type,WISExSCOS,dec_ivar,dered_flux_r,dered_mag_r,e_Bmag,e_M*,e_logd25Hyp,e_logr25Hyp,f_M*,f_dL,fitbits,flux_ivar_r,flux_r,host_2_absmag_info,host_2_absmag_mean,host_2_absmag_std,host_2_dec,host_2_name,host_2_objID,host_2_offset_info,host_2_offset_mean,host_2_offset_posterior,host_2_offset_std,host_2_ra,host_2_redshift_info,host_2_redshift_mean,host_2_redshift_std,host_absmag_info,host_absmag_std,host_dec,host_offset_info,host_offset_posterior,host_offset_std,host_ra,host_redshift_info,host_redshift_std,logd25Hyp,logr25Hyp,mag_r,nobs_g,nobs_r,nobs_z,ra_ivar,redshift,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,shape_r,shape_r_ivar,type,z_phot_mean,z_phot_median,z_phot_std,z_spec
15EYSEcld,246.8256705971402,40.80787877559165,False,0.9999999999999923,decals,dr9,"{'shape_r_ivar': 40.13675, 'dec_ivar': 4632262000.0, 'shape_e2': -0.235697, 'ra_ivar': 2738199000.0, 'flux_r': 2.149892, 'nobs_g': 3, 'shape_e2_ivar': 77.490425, 'flux_ivar_r': 17.703856, 'dered_mag_r': 21.656395, 'nobs_z': 3, 'shape_r': 1.507227, 'z_phot_std': 0.188788, 'shape_e1_ivar': 97.61369, 'nobs_r': 3, 'z_phot_median': 0.479609, 'z_spec': -99.0, 'shape_e1': -0.335494, 'fitbits': 0, 'type': 'DEV', 'z_phot_mean': 0.507347, 'mag_r': 21.668959, 'dered_flux_r': 2.174913}",True,0.0,-20.642812195395774,130408042928793.75,9907735129096479,9907735129096479,0.20081454046076108,inf,0.507347,0.9999999999999923,19,2.5560795626335683e-15,7.668238687900706e-15,1.2570881843566895,2.5560795626335683e-15,,,,,,,,,,,,4632262000.0,2.174913,21.656395,,,,,,,0.0,17.703856,2.149892,r,-20.853540053885062,1.0925891,40.87943046442088,,9907735200597571,,295.9474720024751,0.0,0.09626421229736618,246.87917991723705,PHOT,0.59238,0.118783,r,1.08281975,40.80783666416716,,0.9999999999999923,0.08352540855394121,246.8257036105092,PHOT,0.188788,,,21.668959,3.0,3.0,3.0,2738199000.0,,-0.335494,97.61369,-0.235697,77.490425,1.507227,40.13675,DEV,0.507347,0.479609,0.188788,-99.0
15EYSEcpb,341.664694674749,8.889017787215861,False,0.9999999999851252,decals,dr9,"{'shape_r_ivar': 21403.732, 'dec_ivar': 1113731100000.0, 'shape_e2': -0.454457, 'ra_ivar': 965695600000.0, 'flux_r': 15.49817, 'nobs_g': 7, 'shape_e2_ivar': 43900.363, 'flux_ivar_r': 145.86238, 'dered_mag_r': 19.371113, 'nobs_z': 4, 'shape_r': 2.527737, 'z_phot_std': 0.037119, 'shape_e1_ivar': 37314.715, 'nobs_r': 6, 'z_phot_median': 0.365242, 'z_spec': -99.0, 'shape_e1': -0.109383, 'fitbits': 8, 'type': 'SER', 'z_phot_mean': 0.370118, 'mag_r': 19.5243, 'dered_flux_r': 17.846584}",True,0.0,-22.1149480353993,67227554331.999374,9906624892308064,9906624892308064,7.178817512925124,inf,0.370118,0.9043210521777074,20,4.958284391578902e-12,1.4874853174736705e-11,1.740713119506836,4.958284391578902e-12,,,,,,,,,,,,1113731100000.0,17.846584,19.371113,,,,,,,8.0,145.86238,15.49817,r,-19.991308324421432,1.2216202,8.964783871142554,,9906624892308807,,293.8401436113667,0.0,0.10235143749999503,341.6954245840232,PHOT,1.127978,0.416087,r,0.9685556500000001,8.888153747199944,,0.9043210521777074,0.09882377731065527,341.66651253541465,PHOT,0.037119,,,19.5243,7.0,6.0,4.0,965695600000.0,,-0.109383,37314.715,-0.454457,43900.363,2.527737,21403.732,SER,0.370118,0.365242,0.037119,-99.0
15EYSEcmw,208.62437084789502,31.205652533708204,False,0.9999999999999842,decals,dr9,"{'shape_r_ivar': 1277.8188, 'dec_ivar': 36802875000.0, 'shape_e2': -0.492567, 'ra_ivar': 36212440000.0, 'flux_r': 2.124253, 'nobs_g': 3, 'shape_e2_ivar': 401.93246, 'flux_ivar_r': 220.62552, 'dered_mag_r': 21.653522, 'nobs_z': 5, 'shape_r': 0.775003, 'z_phot_std': 0.158356, 'shape_e1_ivar': 415.19598, 'nobs_r': 3, 'z_phot_median': 0.356836, 'z_spec': -99.0, 'shape_e1': -0.105188, 'fitbits': 0, 'type': 'EXP', 'z_phot_mean': 0.40402, 'mag_r': 21.681984, 'dered_flux_r': 2.180674}",True,0.0,-20.056581865773982,63398791311491.266,9906632705507960,9906632705507960,0.26105207308557893,inf,0.40402,0.9999999999999842,21,5.257723789963013e-15,1.5773171369889042e-14,1.6324210166931152,5.257723789963013e-15,,,,,,,,,,,,36802875000.0,2.180674,21.653522,,,,,,,0.0,220.62552,2.124253,r,-19.078954201131946,0.6817952,31.258833751718605,,9906632705509284,,295.80143928400344,0.0,0.09254251236302966,208.69762288236075,PHOT,0.008101,0.0040505,r,1.0826761,31.205662132624784,,0.9999999999999842,0.08423136822491611,208.62429484390955,PHOT,0.158356,,,21.681984,3.0,3.0,5.0,36212440000.0,,-0.105188,415.19598,-0.492567,401.93246,0.775003,1277.8188,EXP,0.40402,0.356836,0.158356,-99.0
15EYSEcri,346.2587176754828,13.648235634463173,False,0.9999999999999896,decals,dr9,"{'shape_r_ivar': 90248.17, 'dec_ivar': 18377870000000.0, 'shape_e2': -0.0198, 'ra_ivar': 13465990000000.0, 'flux_r': 28.213646, 'nobs_g': 3, 'shape_e2_ivar': 68948.29, 'flux_ivar_r': 122.52493, 'dered_mag_r': 18.47397, 'nobs_z': 5, 'shape_r': 0.663711, 'z_phot_std': 0.065104, 'shape_e1_ivar': 32941.023, 'nobs_r': 3, 'z_phot_median': 0.211229, 'z_spec': -99.0, 'shape_e1': 0.000556, 'fitbits': 128, 'type': 'SER', 'z_phot_mean': 0.214345, 'mag_r': 18.873852, 'dered_flux_r': 40.77665}",True,0.0,-21.650743539350344,95921162671902.25,9906626652015977,9906626652015977,0.2864778740213611,inf,0.214345,0.9997456936644771,22,3.475076031693803e-15,1.042522809508141e-14,1.6165099143981934,3.475076031693803e-15,,,,,,,,,,,,18377870000000.0,40.77665,18.47397,,,,,,,128.0,122.52493,28.213646,r,-19.62010964181422,1.174468,13.71564027280575,,9906626652016889,,295.88929064424616,0.0,0.10254092303803893,346.30712493716914,PHOT,0.690203,0.3451015,r,0.9236985000000001,13.648184031641746,,0.9997456936644771,0.09383185481691111,346.25877254394146,PHOT,0.065104,,,18.873852,3.0,3.0,5.0,13465990000000.0,,0.000556,32941.023,-0.0198,68948.29,0.663711,90248.17,SER,0.214345,0.211229,0.065104,-99.0
15EYSEcpu,261.49692325597863,35.83237531922459,True,0.9999999999999867,decals,dr9,"{'shape_r_ivar': 5277.118, 'dec_ivar': 128092670000.0, 'shape_e2': -0.162382, 'ra_ivar': 82235590000.0, 'flux_r': 5.666428, 'nobs_g': 3, 'shape_e2_ivar': 2605.5952, 'flux_ivar_r': 82.05079, 'dered_mag_r': 20.539246, 'nobs_z': 3, 'shape_r': 0.804508, 'z_phot_std': 0.046618, 'shape_e1_ivar': 3239.8691, 'nobs_r': 3, 'z_phot_median': 0.133826, 'z_spec': -99.0, 'shape_e1': -0.219974, 'fitbits': 0, 'type': 'EXP', 'z_phot_mean': 0.14115, 'mag_r': 20.616726, 'dered_flux_r': 6.085574}",True,0.0,-18.582584149480148,74964318578725.3,9907733647525567,9907733647525567,0.47826517609682545,inf,0.14115,0.9999178863873677,23,4.446559905473858e-15,1.3339679716421573e-14,1.6943862438201904,4.446559905473858e-15,,,,,,,,,,,,128092670000.0,6.085574,20.539246,,,,,,,0.0,82.05079,5.666428,r,-17.75023307997559,0.81144455,35.89576148344757,,9907733724138507,,293.8476874623409,0.0,0.09174407742666621,261.5603819045224,PHOT,0.014431,0.0072155,r,1.0269622999999999,35.832418099461414,,0.9999178863873677,0.08184273701248546,261.49707526324465,PHOT,0.046618,,,20.616726,3.0,3.0,3.0,82235590000.0,,-0.219974,3239.8691,-0.162382,2605.5952,0.804508,5277.118,EXP,0.14115,0.133826,0.046618,-99.0
15EYSEcle,341.3325646051338,10.924522079877475,False,0.9999999999997448,decals,dr9,"{'shape_r_ivar': 204.43845, 'dec_ivar': 1972451800.0, 'shape_e2': 0.0, 'ra_ivar': 2088154000.0, 'flux_r': 0.606146, 'nobs_g': 2, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 145.88748, 'dered_mag_r': 22.909435, 'nobs_z': 2, 'shape_r': 0.776918, 'z_phot_std': 0.132323, 'shape_e1_ivar': 0.0, 'nobs_r': 2, 'z_phot_median': 0.904089, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.898495, 'mag_r': 23.043556, 'dered_flux_r': 0.685845}",True,0.0,-20.903729493215497,3917841477097.964,9906625636207767,9906625636207767,2.453313347941229,inf,0.898495,0.9999999999997448,24,8.508086283780833e-14,2.55242588513425e-13,1.6243610382080078,8.508086283780833e-14,,,,,,,,,,,,1972451800.0,0.685845,22.909435,,,,,,,0.0,145.88748,0.606146,r,-19.586225176368536,1.1562639000000001,10.998214744824397,,9906625636208515,,293.788905719512,0.0,0.10144485284028379,341.368277741649,PHOT,0.593772,0.171937,r,1.14547175,10.924210475759075,,0.9999999999997448,0.09846550369009487,341.3319478262341,PHOT,0.132323,,,23.043556,2.0,2.0,2.0,2088154000.0,,0.0,0.0,0.0,0.0,0.776918,204.43845,REX,0.898495,0.904089,0.132323,-99.0
15EYSEcra,342.65879017659717,12.241190201481453,False,0.9999999999996977,glade,latest,"{'redshift': 0.0376656855897441, 'GWGC': nan, 'f_dL': 1.0, 'PAHyp': 44.5, 'logr25Hyp': 0.69, 'M*': '   0.50000', 'Bmag': 15.32, 'SDSS-DR16Q': nan, 'HyperLEDA': '91759                        ', 'e_Bmag': 0.766, 'e_logd25Hyp': 0.12, '2MASS': '22503695+1214071', 'e_logr25Hyp': 0.07, 'Dist': 165.959, 'f_M*': 1.0, 'WISExSCOS': 'J225036.91+121406.3', 'Type': 'G', 'logd25Hyp': 0.78, 'e_M*': ' 4.000e-01', 'PGC': '       '}",False,0.9999999999996977,-20.78000404999957,3308188511208.037,91759,2638177.0,27.042277115160775,1.0,0.0376656855897441,0.9999999999996977,26,1.0076007827362615e-13,3.0228023482087846e-13,0.00650787353515625,1.0076007827362615e-13,22503695+1214071,15.32,165.959,,91759                        ,   0.50000,44.5,       ,,G,J225036.91+121406.3,,,,0.766, 4.000e-01,0.12,0.07,1.0,1.0,,,,B,-20.78000404999957,0.766,12.235322,91759,2638177.0,,27.042277115160775,0.9999999999996977,0.09906278261832707,342.653992,PHOT,0.0376656855897441,0.0112997056769232,B,0.766,12.235322,,0.9999999999996977,0.09906278261832707,342.653992,PHOT,0.0112997056769232,0.78,0.69,,,,,,0.0376656855897441,,,,,,,,,,,
15EYSEcoa,242.81936353921228,55.31256064239047,False,0.9999999999997291,decals,dr9,"{'shape_r_ivar': 129.72974, 'dec_ivar': 1316746000.0, 'shape_e2': 0.0, 'ra_ivar': 1293972000.0, 'flux_r': 0.675664, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 95.09022, 'dered_mag_r': 22.90975, 'nobs_z': 3, 'shape_r': 0.772127, 'z_phot_std': 0.167994, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.901901, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.900352, 'mag_r': 22.925674, 'dered_flux_r': 0.685646}",True,0.0,-20.908946242613727,3691382474244.025,9907738790923572,9907738790923572,2.4930248028680544,inf,0.900352,0.9959966222241714,27,9.030040524356877e-14,2.7090121573070633e-13,1.5242297649383545,9.030040524356877e-14,,,,,,,,,,,,1316746000.0,0.685646,22.90975,,,,,,,0.0,95.09022,0.675664,r,-20.426818916511287,1.03957385,55.33224621577087,,9907738790922187,,296.7973916094536,0.0,0.060054639319884584,242.678651481972,PHOT,0.333043,0.1665215,r,1.1454875,55.31187117552643,,0.9959966222241714,0.10012961594113769,242.8192630493587,PHOT,0.167994,,,22.925674,3.0,3.0,3.0,1293972000.0,,0.0,0.0,0.0,0.0,0.772127,129.72974,REX,0.900352,0.901901,0.167994,-99.0
15EYSEcqu,342.57654380262113,14.190111712998448,False,0.9999999999999871,decals,dr9,"{'shape_r_ivar': 0.0, 'dec_ivar': 475847950000.0, 'shape_e2': 0.0, 'ra_ivar': 499590960000.0, 'flux_r': 2.766633, 'nobs_g': 4, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 608.4467, 'dered_mag_r': 21.291294, 'nobs_z': 5, 'shape_r': 0.0, 'z_phot_std': 0.354308, 'shape_e1_ivar': 0.0, 'nobs_r': 4, 'z_phot_median': 0.959074, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'PSF', 'z_phot_mean': 1.001821, 'mag_r': 21.39512, 'dered_flux_r': 3.044263}",True,0.0,-22.813827705976387,77620742299386.66,9908825857591251,9908825857591251,0.15385428149379438,inf,1.001821,0.999999999999987,28,4.294384766994982e-15,1.2883154300984944e-14,1.7105967998504639,4.294384766994982e-15,,,,,,,,,,,,475847950000.0,3.044263,21.291294,,,,,,,0.0,608.4467,2.766633,r,-18.963977373380473,1.1853757999999999,14.228902485081289,,9908825857592934,,299.6539195056641,0.0,0.10139173840492069,342.6525146495767,PHOT,0.584816,0.247247,r,1.0645647,14.190102257865384,,0.999999999999987,0.07361680321150452,342.5765702842126,PHOT,0.354308,,,21.39512,4.0,4.0,5.0,499590960000.0,,0.0,0.0,0.0,0.0,0.0,0.0,PSF,1.001821,0.959074,0.354308,-99.0
15EYSEclo,212.74957511823953,25.95237769307935,False,0.9999999999995179,decals,dr9,"{'shape_r_ivar': 38.590683, 'dec_ivar': 407191400.0, 'shape_e2': 0.0, 'ra_ivar': 490294370.0, 'flux_r': 0.154888, 'nobs_g': 4, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 185.63464, 'dered_mag_r': 24.486832, 'nobs_z': 2, 'shape_r': 0.589012, 'z_phot_std': 0.455472, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 1.229994, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 1.212552, 'mag_r': 24.524958, 'dered_flux_r': 0.160423}",True,0.0,-20.131161800658468,2074687096494.07,9906630964613431,9906630964613431,2.2139420892974666,inf,1.212552,0.9999999999995179,29,1.6066679833140104e-13,4.82000394994203e-13,1.68074631690979,1.6066679833140104e-13,,,,,,,,,,,,407191400.0,0.160423,24.486832,,,,,,,0.0,185.63464,0.154888,r,-20.90816571477056,1.0876193,26.01036829590324,,9906630964675251,,294.03922973419026,0.0,0.09394452464023434,212.81355932723375,PHOT,0.582389,0.065378,r,1.2243416,25.952690266353084,,0.9999999999995179,0.0911607294411961,212.75016280907232,PHOT,0.455472,,,24.524958,4.0,3.0,2.0,490294370.0,,0.0,0.0,0.0,0.0,0.589012,38.590683,REX,1.212552,1.229994,0.455472,-99.0
15EYSEcno,213.97440599233624,13.761939421574139,False,0.999999999999986,decals,dr9,"{'shape_r_ivar': 0.0, 'dec_ivar': 170595830000.0, 'shape_e2': 0.0, 'ra_ivar': 185211320000.0, 'flux_r': 2.3192, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 361.77344, 'dered_mag_r': 21.531197, 'nobs_z': 3, 'shape_r': 0.0, 'z_phot_std': 0.155483, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.840756, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'PSF', 'z_phot_mean': 0.85383, 'mag_r': 21.586655, 'dered_flux_r': 2.440741}",True,0.0,-22.145444581622023,71563988646896.16,9906626618327691,9906626618327691,0.17004704684184782,inf,0.85383,0.999999999999986,30,4.657836149659412e-15,1.3973508448978236e-14,1.6566250324249268,4.657836149659412e-15,,,,,,,,,,,,170595830000.0,2.440741,21.531197,,,,,,,0.0,361.77344,2.3192,r,-19.5298694925736,1.169178,13.704066424127932,,9906626618328850,,272.6137710125063,0.0,0.09752543453024251,214.02468137757555,PHOT,0.640982,0.268063,r,1.07655985,13.761969679792378,,0.999999999999986,0.08021966701714282,213.97438648640684,PHOT,0.155483,,,21.586655,3.0,3.0,3.0,185211320000.0,,0.0,0.0,0.0,0.0,0.0,0.0,PSF,0.85383,0.840756,0.155483,-99.0
15EYSEcmo,321.81242983226576,10.172926582718695,False,0.999999999999986,decals,dr9,"{'shape_r_ivar': 36592.855, 'dec_ivar': 406891600000.0, 'shape_e2': 0.0, 'ra_ivar': 402210600000.0, 'flux_r': 46.96002, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 28.715864, 'dered_mag_r': 18.222198, 'nobs_z': 2, 'shape_r': 2.090983, 'z_phot_std': 0.022113, 'shape_e1_ivar': 0.0, 'nobs_r': 2, 'z_phot_median': 0.13929, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.139754, 'mag_r': 18.320679, 'dered_flux_r': 51.418644}",True,0.0,-20.876128195604124,71383183571802.28,9906625352634584,9906625352634584,1.3530052210881234,inf,0.139754,0.999999999999986,31,4.6696338921062304e-15,1.4008901676318693e-14,1.940697193145752,4.6696338921062304e-15,,,,,,,,,,,,406891600000.0,51.418644,18.222198,,,,,,,0.0,28.715864,46.96002,r,-18.489384822670928,1.1314329,10.23843935785806,,9906625352636199,,296.7641904306231,0.0,0.09914487805437931,321.8632740699109,PHOT,0.320064,0.160032,r,0.9111099,10.17283062250434,,0.999999999999986,0.09649969440320619,321.8120635008333,PHOT,0.022113,,,18.320679,3.0,2.0,2.0,402210600000.0,,0.0,0.0,0.0,0.0,2.090983,36592.855,REX,0.139754,0.13929,0.022113,-99.0
15EYSEcqh,340.9572741067322,17.518482517538168,False,0.9999999999992151,decals,dr9,"{'shape_r_ivar': 10764.089, 'dec_ivar': 164596450000.0, 'shape_e2': -0.161969, 'ra_ivar': 101526650000.0, 'flux_r': 9.035894, 'nobs_g': 2, 'shape_e2_ivar': 14666.605, 'flux_ivar_r': 90.896126, 'dered_mag_r': 19.986597, 'nobs_z': 3, 'shape_r': 1.207895, 'z_phot_std': 0.04568, 'shape_e1_ivar': 15910.341, 'nobs_r': 2, 'z_phot_median': 0.240378, 'z_spec': -99.0, 'shape_e1': -0.175641, 'fitbits': 0, 'type': 'SER', 'z_phot_mean': 0.241112, 'mag_r': 20.110071, 'dered_flux_r': 10.124209}",True,0.0,-20.426347705194996,1274095967097.7693,9906628014703996,9906628014703996,3.1594151576167535,inf,0.241112,0.9999999999992151,32,2.6162341137643124e-13,7.848702341292937e-13,1.7238850593566895,2.6162341137643124e-13,,,,,,,,,,,,164596450000.0,10.124209,19.986597,,,,,,,0.0,90.896126,9.035894,r,-19.14048267824835,1.0426895,17.562862040503376,,9906628014705715,,299.3531196975943,0.0,0.09355242015791326,341.0310231787308,PHOT,0.203156,0.101578,r,0.9993298500000001,17.519236084774843,,0.9999999999992151,0.09687957223248139,340.95680224381573,PHOT,0.04568,,,20.110071,2.0,2.0,3.0,101526650000.0,,-0.175641,15910.341,-0.161969,14666.605,1.207895,10764.089,SER,0.241112,0.240378,0.04568,-99.0
15EYSEcnz,242.04063471814172,52.27001633675902,False,0.9999999999999672,decals,dr9,"{'shape_r_ivar': 24324.717, 'dec_ivar': 303531460000.0, 'shape_e2': 0.0, 'ra_ivar': 290302620000.0, 'flux_r': 12.31954, 'nobs_g': 2, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 61.045746, 'dered_mag_r': 19.743927, 'nobs_z': 3, 'shape_r': 0.621889, 'z_phot_std': 0.035256, 'shape_e1_ivar': 0.0, 'nobs_r': 2, 'z_phot_median': 0.258146, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.265317, 'mag_r': 19.773514, 'dered_flux_r': 12.659863}",True,0.0,-20.905337803190278,30565474003459.812,9907738119047651,9907738119047651,0.8207573331667039,inf,0.265317,0.9999999999999672,33,1.0905550926368465e-14,3.27166527791054e-14,1.275481939315796,1.0905550926368465e-14,,,,,,,,,,,,303531460000.0,12.659863,19.743927,,,,,,,0.0,61.045746,12.31954,r,-19.610018762361676,1.1475755,52.3181888630176,,9907738119046696,,299.97945379422606,0.0,0.07747911874277606,241.92946399747268,PHOT,0.560851,0.215116,r,0.9871963500000001,52.2698529095327,,0.9999999999999672,0.08502200595984886,242.0408896915544,PHOT,0.035256,,,19.773514,2.0,2.0,3.0,290302620000.0,,0.0,0.0,0.0,0.0,0.621889,24324.717,REX,0.265317,0.258146,0.035256,-99.0
15EYSEclg,338.5364994327839,13.317782047092686,False,0.99999999999999,decals,dr9,"{'shape_r_ivar': 52069.617, 'dec_ivar': 1119049000000.0, 'shape_e2': 0.0, 'ra_ivar': 1165713300000.0, 'flux_r': 8.83028, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 159.14606, 'dered_mag_r': 20.013958, 'nobs_z': 3, 'shape_r': 0.302469, 'z_phot_std': 0.109323, 'shape_e1_ivar': 0.0, 'nobs_r': 2, 'z_phot_median': 0.585937, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.596901, 'mag_r': 20.135063, 'dered_flux_r': 9.872268}",True,0.0,-22.711389685444576,99571665747687.48,9906626466415992,9906626466415992,0.13334233911928584,inf,0.596901,0.99999999999999,34,3.3476725615697714e-15,1.0043017684709314e-14,1.6036219596862793,3.3476725615697714e-15,,,,,,,,,,,,1119049000000.0,9.872268,20.013958,,,,,,,0.0,159.14606,8.83028,r,-18.306268306247492,1.04019775,13.308556814997251,,9906626466353690,,295.7417989375694,0.0,0.09599456767613695,338.4526157823051,PHOT,0.140459,0.0702295,r,1.0006979,13.317764712438196,,0.99999999999999,0.06799281945972843,338.53649968484416,PHOT,0.109323,,,20.135063,3.0,2.0,3.0,1165713300000.0,,0.0,0.0,0.0,0.0,0.302469,52069.617,REX,0.596901,0.585937,0.109323,-99.0
15EYSEcrd,340.6327965392649,10.908526384055829,False,0.9999999997889611,decals,dr9,"{'shape_r_ivar': 27104.309, 'dec_ivar': 87411100000.0, 'shape_e2': -0.304432, 'ra_ivar': 168519200000.0, 'flux_r': 146.8187, 'nobs_g': 4, 'shape_e2_ivar': 632578.6, 'flux_ivar_r': 4.74673, 'dered_mag_r': 16.967829, 'nobs_z': 4, 'shape_r': 9.248872, 'z_phot_std': 0.00686, 'shape_e1_ivar': 782035.8, 'nobs_r': 3, 'z_phot_median': 0.012098, 'z_spec': -99.0, 'shape_e1': 0.184636, 'fitbits': 0, 'type': 'SER', 'z_phot_mean': 0.014408, 'mag_r': 17.083046, 'dered_flux_r': 163.25565}",True,0.0,-17.007793554364508,4738464311.067223,9906625636012114,9906625636012114,78.1665515670305,inf,0.014408,0.9999999997889611,35,7.034627916990936e-11,2.1103883750972808e-10,1.5543200969696045,7.034627916990936e-11,,,,,,,,,,,,87411100000.0,163.25565,16.967829,,,,,,,0.0,4.74673,146.8187,r,-20.96078283454463,1.1302367,10.975507134814183,,9906625636073613,,299.86162345637064,0.0,0.09886280721393871,340.683226040666,PHOT,0.819075,0.133513,r,0.8483914499999999,10.88731092569184,,0.9999999997889611,0.0974348094547581,340.6280873914539,PHOT,0.00686,,,17.083046,4.0,3.0,4.0,168519200000.0,,0.184636,782035.8,-0.304432,632578.6,9.248872,27104.309,SER,0.014408,0.012098,0.00686,-99.0
15EYSEcpy,210.30777868043165,53.60947494070632,False,0.9999999999999765,decals,dr9,"{'shape_r_ivar': 1351.1808, 'dec_ivar': 27637314000.0, 'shape_e2': 0.0, 'ra_ivar': 27278744000.0, 'flux_r': 1.979083, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 179.53305, 'dered_mag_r': 21.735712, 'nobs_z': 3, 'shape_r': 0.265193, 'z_phot_std': 0.117497, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.295626, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.319602, 'mag_r': 21.75884, 'dered_flux_r': 2.021693}",True,0.0,-19.378693789415287,42449656660893.27,9907738399868661,9907738399868661,0.2757223611100153,inf,0.319602,0.9999999999999765,36,7.85243885471537e-15,2.3557316564146114e-14,1.3167166709899902,7.85243885471537e-15,,,,,,,,,,,,27637314000.0,2.021693,21.735712,,,,,,,0.0,179.53305,1.979083,r,-21.675749794531104,0.99462575,53.5712922475384,,9907738399867447,,297.09720813482954,0.0,0.06974230941399513,210.18451540614268,PHOT,0.38224,0.073696,r,1.0867856,53.60947165433807,,0.9999999999999765,0.05971699183299726,210.30789955618775,PHOT,0.117497,,,21.75884,3.0,3.0,3.0,27278744000.0,,0.0,0.0,0.0,0.0,0.265193,1351.1808,REX,0.319602,0.295626,0.117497,-99.0
15EYSEcqi,337.1534966391916,20.286021786608693,False,0.999999999999981,decals,dr9,"{'shape_r_ivar': 138587.38, 'dec_ivar': 1931255200000.0, 'shape_e2': 0.0, 'ra_ivar': 1998468200000.0, 'flux_r': 22.254936, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 100.55737, 'dered_mag_r': 19.026197, 'nobs_z': 5, 'shape_r': 0.613573, 'z_phot_std': 0.030443, 'shape_e1_ivar': 0.0, 'nobs_r': 2, 'z_phot_median': 0.115533, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.118619, 'mag_r': 19.131433, 'dered_flux_r': 24.520027}",True,0.0,-19.68653825546956,52663329864880.43,9906628997153198,9906628997153198,0.54374251906032,inf,0.118619,0.9861885823459977,37,6.3295149431030724e-15,1.8988544829309218e-14,1.7042911052703857,6.3295149431030724e-15,,,,,,,,,,,,1931255200000.0,24.520027,19.026197,,,,,,,0.0,100.55737,22.254936,r,-20.852205672569596,1.07054665,20.354290324726968,,9906628997154269,,299.12571351255394,0.0,0.09547003406355581,337.2040047038113,PHOT,0.500375,0.064595,r,0.95130985,20.286162162682437,,0.9861885823459977,0.09614619011380102,337.1535489022767,PHOT,0.030443,,,19.131433,3.0,2.0,5.0,1998468200000.0,,0.0,0.0,0.0,0.0,0.613573,138587.38,REX,0.118619,0.115533,0.030443,-99.0
