name,peak_phase,peak_mag,yse_pz,yse_field,ra,dec,tns_name,tns_redshift,tns_class,host_redshift,host_prob,host_sep_arcsec,best_host_catalog,host_absmag,best_redshift,host_name,high_host_confidence,peak_abs_mag,posted_before
2025hlf,10.31749203774234,18.327,<https://ziggy.ucolick.org/yse/transient_detail/2025hlf|*YSE-PZ*>,529P2.E,185.9885268949905,8.763219719784505,2025hlf,,,0.072625316805911,0.8127249102115777,2.9404707963586687,glade,17.98,,SDSSJ122357.35+08454,False,,False
2025ced,43.00849203774124,19.383,<https://ziggy.ucolick.org/yse/transient_detail/2025ced|*YSE-PZ*>,529P2.B,214.40637861896136,7.058067000704903,2025ced,0.028821,SN II,0.0336558302384737,0.9928249676322256,12.736397102166103,panstarrs,-21.82257254267404,0.028821,116462144046076455,True,-16.161636663254317,False
14LYSEiix,50.33249203774176,20.026,<https://ziggy.ucolick.org/yse/transient_detail/14LYSEiix|*YSE-PZ*>,481P2.F,186.7486684643376,6.620518066215054,,,,0.257704,0.5655970024154848,3.474373220006046,decals,-19.51707365942433,,9906623916151675,False,,False
2025apn,68.4874920377406,18.057,<https://ziggy.ucolick.org/yse/transient_detail/2025apn|*YSE-PZ*>,529P2.D,215.19344368075912,5.492339976382372,2025apn,0.0275,SN Ic,0.401561,0.0235730774793096,6.738411480661215,decals,-20.99277813559461,0.0275,9906623547900993,True,-17.38503638361,False
2025xe,72.94849203774356,19.201,<https://ziggy.ucolick.org/yse/transient_detail/2025xe|*YSE-PZ*>,759P2.E,227.23976897728505,-7.58468668297381,2025xe,,,0.1013422365876429,0.9956641362042464,3.038022728605244,panstarrs,-20.384609485721143,0.1013422365876429,98892272389028863,True,-19.110087720205485,False
14LYSEirx,101.8754920377396,19.695,<https://ziggy.ucolick.org/yse/transient_detail/14LYSEirx|*YSE-PZ*>,712P2.F_1,167.55849818542228,-1.032653488492006,,,,0.119292124194589,0.9859442366585908,12.609075074577976,panstarrs,-22.95507741111571,0.119292124194589,106761675552082614,True,-18.978143030180828,False
15CYSEbqs,0.9729976262606216,20.844,<https://ziggy.ucolick.org/yse/transient_detail/15CYSEbqs|*YSE-PZ*>,628P2.F,188.3847531977373,27.46095274795763,,,,,,,,,,,False,,False
15CYSEbrh,1.0659976262613782,19.201,<https://ziggy.ucolick.org/yse/transient_detail/15CYSEbrh|*YSE-PZ*>,681P2.F,146.39345697495213,34.47360015723164,,,,0.0542553748548436,0.933458951892408,110.85246347478794,panstarrs,-23.45568948756651,0.0542553748548436,1.494014638670252e+17,True,-17.73069411948977,False
2025ibr,2.1599976262587006,19.925,<https://ziggy.ucolick.org/yse/transient_detail/2025ibr|*YSE-PZ*>,681P2.E,146.11571639965558,30.91525473481871,2025ibr,,,0.1594115086678796,0.9994967677098704,0.5814535928722521,panstarrs,-22.160811382988733,0.1594115086678796,1.4509146115787866e+17,True,-19.39416701039488,False
15CYSEbqh,21.110997626259632,20.15,<https://ziggy.ucolick.org/yse/transient_detail/15CYSEbqh|*YSE-PZ*>,628P2.F,189.26673069695985,27.37011995271329,,,,0.18316380972467,0.4647019246441617,40.22876705889087,panstarrs,-22.11133319179137,,1.4085189273137629e+17,False,,False
15CYSEbot,22.13399762626068,20.493,<https://ziggy.ucolick.org/yse/transient_detail/15CYSEbot|*YSE-PZ*>,757P2.B,201.36404037755275,31.11855244968013,,,,,,,,,,,False,,False
2025ehj,40.986997626263474,19.681,<https://ziggy.ucolick.org/yse/transient_detail/2025ehj|*YSE-PZ*>,681P2.F,192.114278560652,33.345825573013215,2025ehj,,,0.1284782743354036,0.9674676918331472,4.689694408638264,glade,17.37,0.1284782743354036,2029947,True,-19.157160725455142,False
15BYSEalx,63.89599762626312,19.579,<https://ziggy.ucolick.org/yse/transient_detail/15BYSEalx|*YSE-PZ*>,529P2.E,217.0107431335187,11.300061958180688,,,,0.0631851058142825,0.8507986664763574,40.448982788896345,panstarrs,-20.473441186143745,0.0631851058142825,1.2157217018809008e+17,True,-17.68805824263565,False
2024acsi,133.84899762626446,17.549,<https://ziggy.ucolick.org/yse/transient_detail/2024acsi|*YSE-PZ*>,529P2.F,217.71881552625763,12.614678204858798,2024acsi,0.02632,SN IIb,0.102035,0.9981132164654628,3.186309334740708,decals,-18.26177544178783,0.02632,9906626159250438.0,True,-17.797158543363757,False
2025igl,0.2976410462288186,19.642,<https://ziggy.ucolick.org/yse/transient_detail/2025igl|*YSE-PZ*>,529P2.B,215.0951846248995,3.3094906224407823,2025igl,,,0.133078,0.999999999999978,0.289476159235165,decals,-19.308016971263378,0.133078,9906622700389343,True,-19.27447559976815,False
2025imk,0.3266410462310887,18.566,<https://ziggy.ucolick.org/yse/transient_detail/2025imk|*YSE-PZ*>,757P2.F,213.6140620773675,13.610215912300774,2025imk,,,0.078234155251472,0.9999999999433112,41.64088899248561,glade,17.6,,1435883,False,,False
